# XHUP Flow attested input character codes (generated; do not edit by hand)
# schema: character<TAB>sound_code<TAB>shape_code<TAB>source_weight<TAB>source<TAB>status
# historical_source_repo: boomker/rime-fast-xhup
# historical_source_commit: 308d6d29c5a612fec7282923e49d3cd5453bab48
# historical_source_path: cn_dicts/flypy_chars.dict.yaml
# historical_source_blob: 3c2773335c8108bbe896b9af588d619e22045132
# historical_source_raw_sha256: 5eeda7a9976cf7d8ed1bc487bdccc02d7f423425515d814309328ff61b6b4291
# historical_source_license: LGPL-3.0
# official_oracle: data/xhup/official_char_code_oracle.tsv
# official_payload_decoded_sha256: d33e6afa77d2586c097876674ad11cb33ea834e455be4bb704e05a9f33ad7dd4
# serialization: character Unicode scalar -> sound_code -> shape_code -> source -> status
# historical_rows: 9792
# official_oracle_rows: 4
# evidence_rows: 9796
# input_characters: 8208
佣	ys	ry	10	rime-fast-xhup	legacy-compatible
佤	wa	rw	5	rime-fast-xhup	legacy-compatible
佥	qm	ra	6	rime-fast-xhup	legacy-compatible
佧	ka	rb	0	rime-fast-xhup	legacy-compatible
佩	pw	rj	20	rime-fast-xhup	legacy-compatible
佬	lc	rb	19	rime-fast-xhup	legacy-compatible
佯	yh	ry	9	rime-fast-xhup	legacy-compatible
佰	bd	rb	14	rime-fast-xhup	legacy-compatible
佳	jx	rt	27	rime-fast-xhup	legacy-compatible
佴	er	re	1	rime-fast-xhup	legacy-compatible
佴	nd	re	1	rime-fast-xhup	legacy-compatible
佶	ji	rk	5	rime-fast-xhup	legacy-compatible
佸	ho	rk	7	rime-fast-xhup	legacy-compatible
佺	qr	rw	6	rime-fast-xhup	legacy-compatible
佻	tn	rd	4	rime-fast-xhup	legacy-compatible
佼	jn	rx	4	rime-fast-xhup	legacy-compatible
佽	ci	rr	4	rime-fast-xhup	legacy-compatible
佾	yi	ro	3	rime-fast-xhup	legacy-compatible
使	ui	rl	47	rime-fast-xhup	legacy-compatible
侁	uf	re	3	rime-fast-xhup	legacy-compatible
侂	to	rq	3	rime-fast-xhup	legacy-compatible
侃	kj	rv	17	rime-fast-xhup	legacy-compatible
侄	vi	rt	9	rime-fast-xhup	legacy-compatible
侈	ii	rx	5	rime-fast-xhup	legacy-compatible
侉	kx	rk	3	rime-fast-xhup	legacy-compatible
例	li	rd	27	rime-fast-xhup	legacy-compatible
侍	ui	rc	15	rime-fast-xhup	legacy-compatible
侏	vu	rv	5	rime-fast-xhup	legacy-compatible
